669,V,足立437-15,2020-04-14,2020-04-16,나리타공항,나리타공항,210000,10,0,0,
670,B,足立537-87,2020-04-14,2020-04-16,나리타공항,나리타공항,550000,30,0,0,
671,L,足立137-13,2020-04-15,2020-04-17,나리타공항,나리타공항,120000,4,0,0,
672,S,足立237-81,2020-04-15,2020-04-17,나리타공항,나리타공항,130000,4,0,0,
673,U,足立337-05,2020-04-15,2020-04-17,나리타공항,나리타공항,190000,6,0,0,
674,V,足立437-63,2020-04-15,2020-04-17,나리타공항,나리타공항,210000,10,0,0,
675,B,足立537-27,2020-04-15,2020-04-17,나리타공항,나리타공항,550000,30,0,0,
676,L,足立137-10,2020-04-16,2020-04-18,나리타공항,나리타공항,120000,4,0,0,
677,S,足立237-53,2020-04-16,2020-04-18,나리타공항,나리타공항,130000,4,0,0,
678,U,足立337-55,2020-04-16,2020-04-18,나리타공항,나리타공항,190000,6,0,0,
679,V,足立437-21,2020-04-16,2020-04-18,나리타공항,나리타공항,210000,10,0,0,
680,B,足立537-30,2020-04-16,2020-04-18,나리타공항,나리타공항,550000,30,0,0,
681,L,足立137-45,2020-04-17,2020-04-19,나리타공항,나리타공항,120000,4,0,0,
682,S,足立237-98,2020-04-17,2020-04-19,나리타공항,나리타공항,130000,4,0,0,
683,U,足立337-77,2020-04-17,2020-04-19,나리타공항,나리타공항,190000,6,0,0,
684,V,足立437-15,2020-04-17,2020-04-19,나리타공항,나리타공항,210000,10,0,0,
685,B,足立537-87,2020-04-17,2020-04-19,나리타공항,나리타공항,550000,30,0,0,
686,L,足立137-13,2020-04-18,2020-04-20,나리타공항,나리타공항,130000,4,0,0,
687,S,足立237-81,2020-04-18,2020-04-20,나리타공항,나리타공항,130000,4,0,0,
688,U,足立337-05,2020-04-18,2020-04-20,나리타공항,나리타공항,200000,6,0,0,
689,V,足立437-63,2020-04-18,2020-04-20,나리타공항,나리타공항,210000,10,0,0,
690,B,足立537-27,2020-04-18,2020-04-20,나리타공항,나리타공항,550000,30,0,0,
691,L,足立137-10,2020-04-19,2020-04-21,나리타공항,나리타공항,130000,4,0,0,
692,S,足立237-53,2020-04-19,2020-04-21,나리타공항,나리타공항,130000,4,0,0,
693,U,足立337-55,2020-04-19,2020-04-21,나리타공항,나리타공항,200000,6,0,0,
694,V,足立437-21,2020-04-19,2020-04-21,나리타공항,나리타공항,210000,10,0,0,
695,B,足立537-30,2020-04-19,2020-04-21,나리타공항,나리타공항,550000,30,0,0,
696,L,足立137-45,2020-04-20,2020-04-22,나리타공항,나리타공항,120000,4,0,0,
697,S,足立237-98,2020-04-20,2020-04-22,나리타공항,나리타공항,130000,4,0,0,
698,U,足立337-77,2020-04-20,2020-04-22,나리타공항,나리타공항,190000,6,0,0,
699,V,足立437-15,2020-04-20,2020-04-22,나리타공항,나리타공항,210000,10,0,0,
700,B,足立537-87,2020-04-20,2020-04-22,나리타공항,나리타공항,550000,30,0,0,
701,L,足立137-13,2020-04-21,2020-04-23,나리타공항,나리타공항,120000,4,0,0,
702,S,足立237-81,2020-04-21,2020-04-23,나리타공항,나리타공항,130000,4,0,0,
703,U,足立337-05,2020-04-21,2020-04-23,나리타공항,나리타공항,190000,6,0,0,
704,V,足立437-63,2020-04-21,2020-04-23,나리타공항,나리타공항,210000,10,0,0,
705,B,足立537-27,2020-04-21,2020-04-23,나리타공항,나리타공항,550000,30,0,0,
706,L,足立137-10,2020-04-22,2020-04-24,나리타공항,나리타공항,120000,4,0,0,
707,S,足立237-53,2020-04-22,2020-04-24,나리타공항,나리타공항,130000,4,0,0,
708,U,足立337-55,2020-04-22,2020-04-24,나리타공항,나리타공항,190000,6,0,0,
709,V,足立437-21,2020-04-22,2020-04-24,나리타공항,나리타공항,210000,10,0,0,
710,B,足立537-30,2020-04-22,2020-04-24,나리타공항,나리타공항,550000,30,0,0,
711,L,足立137-45,2020-04-23,2020-04-25,나리타공항,나리타공항,120000,4,0,0,
712,S,足立237-98,2020-04-23,2020-04-25,나리타공항,나리타공항,130000,4,0,0,
713,U,足立337-77,2020-04-23,2020-04-25,나리타공항,나리타공항,190000,6,0,0,
714,V,足立437-15,2020-04-23,2020-04-25,나리타공항,나리타공항,210000,10,0,0,
715,B,足立537-87,2020-04-23,2020-04-25,나리타공항,나리타공항,550000,30,0,0,
716,L,足立137-13,2020-04-24,2020-04-26,나리타공항,나리타공항,120000,4,0,0,
717,S,足立237-81,2020-04-24,2020-04-26,나리타공항,나리타공항,130000,4,0,0,
718,U,足立337-05,2020-04-24,2020-04-26,나리타공항,나리타공항,190000,6,0,0,
719,V,足立437-63,2020-04-24,2020-04-26,나리타공항,나리타공항,210000,10,0,0,
720,B,足立537-27,2020-04-24,2020-04-26,나리타공항,나리타공항,550000,30,0,0,
721,L,足立137-10,2020-04-25,2020-04-27,나리타공항,나리타공항,130000,4,0,0,
722,S,足立237-53,2020-04-25,2020-04-27,나리타공항,나리타공항,130000,4,0,0,
723,U,足立337-55,2020-04-25,2020-04-27,나리타공항,나리타공항,200000,6,0,0,
724,V,足立437-21,2020-04-25,2020-04-27,나리타공항,나리타공항,210000,10,0,0,
725,B,足立537-30,2020-04-25,2020-04-27,나리타공항,나리타공항,550000,30,0,0,
726,L,足立137-45,2020-04-26,2020-04-28,나리타공항,나리타공항,130000,4,0,0,
727,S,足立237-98,2020-04-26,2020-04-28,나리타공항,나리타공항,130000,4,0,0,
728,U,足立337-77,2020-04-26,2020-04-28,나리타공항,나리타공항,200000,6,0,0,
729,V,足立437-15,2020-04-26,2020-04-28,나리타공항,나리타공항,210000,10,0,0,
730,B,足立537-87,2020-04-26,2020-04-28,나리타공항,나리타공항,550000,30,0,0,
731,L,足立137-13,2020-04-27,2020-04-29,나리타공항,나리타공항,120000,4,0,0,
732,S,足立237-81,2020-04-27,2020-04-29,나리타공항,나리타공항,130000,4,0,0,
733,U,足立337-05,2020-04-27,2020-04-29,나리타공항,나리타공항,190000,6,0,0,
734,V,足立437-63,2020-04-27,2020-04-29,나리타공항,나리타공항,210000,10,0,0,
735,B,足立537-27,2020-04-27,2020-04-29,나리타공항,나리타공항,550000,30,0,0,
736,L,足立137-10,2020-04-28,2020-04-30,나리타공항,나리타공항,120000,4,0,0,
737,S,足立237-53,2020-04-28,2020-04-30,나리타공항,나리타공항,130000,4,0,0,
738,U,足立337-55,2020-04-28,2020-04-30,나리타공항,나리타공항,190000,6,0,0,
739,V,足立437-21,2020-04-28,2020-04-30,나리타공항,나리타공항,210000,10,0,0,
740,B,足立537-30,2020-04-28,2020-04-30,나리타공항,나리타공항,550000,30,0,0,
741,L,足立137-45,2020-04-29,2020-05-01,나리타공항,나리타공항,120000,4,0,0,
742,S,足立237-98,2020-04-29,2020-05-01,나리타공항,나리타공항,130000,4,0,0,
743,U,足立337-77,2020-04-29,2020-05-01,나리타공항,나리타공항,190000,6,0,0,
744,V,足立437-15,2020-04-29,2020-05-01,나리타공항,나리타공항,210000,10,0,0,
745,B,足立537-87,2020-04-29,2020-05-01,나리타공항,나리타공항,550000,30,0,0,
746,L,足立137-13,2020-04-30,2020-05-02,나리타공항,나리타공항,120000,4,0,0,
747,S,足立237-81,2020-04-30,2020-05-02,나리타공항,나리타공항,130000,4,0,0,
748,U,足立337-05,2020-04-30,2020-05-02,나리타공항,나리타공항,190000,6,0,0,
749,V,足立437-63,2020-04-30,2020-05-02,나리타공항,나리타공항,210000,10,0,0,
750,B,足立537-27,2020-04-30,2020-05-02,나리타공항,나리타공항,550000,30,0,0,
751,L,足立165-10,2020-04-01,2020-04-03,나리타공항,나리타공항,140000,4,0,0,
752,S,足立215-53,2020-04-01,2020-04-03,나리타공항,나리타공항,130000,4,0,0,
753,U,足立382-55,2020-04-01,2020-04-03,나리타공항,나리타공항,170000,6,0,0,
754,V,足立415-21,2020-04-01,2020-04-03,나리타공항,나리타공항,210000,10,0,0,
755,B,足立557-30,2020-04-01,2020-04-03,나리타공항,나리타공항,590000,30,0,0,
756,L,足立115-45,2020-04-02,2020-04-04,나리타공항,나리타공항,100000,4,0,0,
757,S,足立285-98,2020-04-02,2020-04-04,나리타공항,나리타공항,130000,4,0,0,
758,U,足立312-77,2020-04-02,2020-04-04,나리타공항,나리타공항,190000,6,0,0,
759,V,足立499-15,2020-04-02,2020-04-04,나리타공항,나리타공항,210000,10,0,0,
760,B,足立533-87,2020-04-02,2020-04-04,나리타공항,나리타공항,490000,30,0,0,
761,L,足立131-13,2020-04-03,2020-04-05,나리타공항,나리타공항,100000,4,0,0,
762,S,足立211-81,2020-04-03,2020-04-05,나리타공항,나리타공항,130000,4,0,0,
763,U,足立383-05,2020-04-03,2020-04-05,나리타공항,나리타공항,190000,6,0,0,
764,V,足立422-63,2020-04-03,2020-04-05,나리타공항,나리타공항,210000,10,0,0,
765,B,足立596-27,2020-04-03,2020-04-05,나리타공항,나리타공항,490000,30,0,0,
766,L,足立165-10,2020-04-04,2020-04-06,나리타공항,나리타공항,140000,4,0,0,
767,S,足立215-53,2020-04-04,2020-04-06,나리타공항,나리타공항,130000,4,0,0,
768,U,足立382-55,2020-04-04,2020-04-06,나리타공항,나리타공항,170000,6,0,0,
769,V,足立415-21,2020-04-04,2020-04-06,나리타공항,나리타공항,210000,10,0,0,
770,B,足立557-30,2020-04-04,2020-04-06,나리타공항,나리타공항,590000,30,0,0,
771,L,足立115-45,2020-04-05,2020-04-07,나리타공항,나리타공항,140000,4,0,0,
772,S,足立285-98,2020-04-05,2020-04-07,나리타공항,나리타공항,130000,4,0,0,
773,U,足立312-77,2020-04-05,2020-04-07,나리타공항,나리타공항,170000,6,0,0,
774,V,足立499-15,2020-04-05,2020-04-07,나리타공항,나리타공항,210000,10,0,0,
775,B,足立533-87,2020-04-05,2020-04-07,나리타공항,나리타공항,590000,30,0,0,
776,L,足立131-13,2020-04-06,2020-04-08,나리타공항,나리타공항,100000,4,0,0,
777,S,足立211-81,2020-04-06,2020-04-08,나리타공항,나리타공항,130000,4,0,0,
778,U,足立383-05,2020-04-06,2020-04-08,나리타공항,나리타공항,190000,6,0,0,
779,V,足立422-63,2020-04-06,2020-04-08,나리타공항,나리타공항,210000,10,0,0,
780,B,足立596-27,2020-04-06,2020-04-08,나리타공항,나리타공항,490000,30,0,0,
781,L,足立165-10,2020-04-07,2020-04-09,나리타공항,나리타공항,100000,4,0,0,
782,S,足立215-53,2020-04-07,2020-04-09,나리타공항,나리타공항,130000,4,0,0,
783,U,足立382-55,2020-04-07,2020-04-09,나리타공항,나리타공항,190000,6,0,0,
784,V,足立415-21,2020-04-07,2020-04-09,나리타공항,나리타공항,210000,10,0,0,
785,B,足立557-30,2020-04-07,2020-04-09,나리타공항,나리타공항,490000,30,0,0,
786,L,足立115-45,2020-04-08,2020-04-10,나리타공항,나리타공항,100000,4,0,0,
787,S,足立285-98,2020-04-08,2020-04-10,나리타공항,나리타공항,130000,4,0,0,
788,U,足立312-77,2020-04-08,2020-04-10,나리타공항,나리타공항,190000,6,0,0,
789,V,足立499-15,2020-04-08,2020-04-10,나리타공항,나리타공항,210000,10,0,0,
790,B,足立533-87,2020-04-08,2020-04-10,나리타공항,나리타공항,490000,30,0,0,
791,L,足立131-13,2020-04-09,2020-04-11,나리타공항,나리타공항,100000,4,0,0,
792,S,足立211-81,2020-04-09,2020-04-11,나리타공항,나리타공항,130000,4,0,0,
793,U,足立383-05,2020-04-09,2020-04-11,나리타공항,나리타공항,190000,6,0,0,
794,V,足立422-63,2020-04-09,2020-04-11,나리타공항,나리타공항,210000,10,0,0,
795,B,足立596-27,2020-04-09,2020-04-11,나리타공항,나리타공항,490000,30,0,0,
796,L,足立165-10,2020-04-10,2020-04-12,나리타공항,나리타공항,100000,4,0,0,
797,S,足立215-53,2020-04-10,2020-04-12,나리타공항,나리타공항,130000,4,0,0,
798,U,足立382-55,2020-04-10,2020-04-12,나리타공항,나리타공항,190000,6,0,0,
799,V,足立415-21,2020-04-10,2020-04-12,나리타공항,나리타공항,210000,10,0,0,
800,B,足立557-30,2020-04-10,2020-04-12,나리타공항,나리타공항,490000,30,0,0,
801,L,足立115-45,2020-04-11,2020-04-13,나리타공항,나리타공항,140000,4,0,0,
802,S,足立285-98,2020-04-11,2020-04-13,나리타공항,나리타공항,130000,4,0,0,
803,U,足立312-77,2020-04-11,2020-04-13,나리타공항,나리타공항,170000,6,0,0,
804,V,足立499-15,2020-04-11,2020-04-13,나리타공항,나리타공항,210000,10,0,0,
805,B,足立533-87,2020-04-11,2020-04-13,나리타공항,나리타공항,590000,30,0,0,
806,L,足立131-13,2020-04-12,2020-04-14,나리타공항,나리타공항,140000,4,0,0,
807,S,足立211-81,2020-04-12,2020-04-14,나리타공항,나리타공항,130000,4,0,0,
808,U,足立383-05,2020-04-12,2020-04-14,나리타공항,나리타공항,170000,6,0,0,
809,V,足立422-63,2020-04-12,2020-04-14,나리타공항,나리타공항,210000,10,0,0,
810,B,足立596-27,2020-04-12,2020-04-14,나리타공항,나리타공항,590000,30,0,0,
811,L,足立165-10,2020-04-13,2020-04-15,나리타공항,나리타공항,100000,4,0,0,
812,S,足立215-53,2020-04-13,2020-04-15,나리타공항,나리타공항,130000,4,0,0,
813,U,足立382-55,2020-04-13,2020-04-15,나리타공항,나리타공항,190000,6,0,0,
814,V,足立415-21,2020-04-13,2020-04-15,나리타공항,나리타공항,210000,10,0,0,
815,B,足立557-30,2020-04-13,2020-04-15,나리타공항,나리타공항,490000,30,0,0,
816,L,足立115-45,2020-04-14,2020-04-16,나리타공항,나리타공항,100000,4,0,0,
817,S,足立285-98,2020-04-14,2020-04-16,나리타공항,나리타공항,130000,4,0,0,
818,U,足立312-77,2020-04-14,2020-04-16,나리타공항,나리타공항,190000,6,0,0,
819,V,足立499-15,2020-04-14,2020-04-16,나리타공항,나리타공항,210000,10,0,0,
820,B,足立533-87,2020-04-14,2020-04-16,나리타공항,나리타공항,490000,30,0,0,
821,L,足立131-13,2020-04-15,2020-04-17,나리타공항,나리타공항,100000,4,0,0,
822,S,足立211-81,2020-04-15,2020-04-17,나리타공항,나리타공항,130000,4,0,0,
823,U,足立383-05,2020-04-15,2020-04-17,나리타공항,나리타공항,190000,6,0,0,
824,V,足立422-63,2020-04-15,2020-04-17,나리타공항,나리타공항,210000,10,0,0,
825,B,足立596-27,2020-04-15,2020-04-17,나리타공항,나리타공항,490000,30,0,0,
826,L,足立165-10,2020-04-16,2020-04-18,나리타공항,나리타공항,100000,4,0,0,
827,S,足立215-53,2020-04-16,2020-04-18,나리타공항,나리타공항,130000,4,0,0,
828,U,足立382-55,2020-04-16,2020-04-18,나리타공항,나리타공항,190000,6,0,0,
829,V,足立415-21,2020-04-16,2020-04-18,나리타공항,나리타공항,210000,10,0,0,
830,B,足立557-30,2020-04-16,2020-04-18,나리타공항,나리타공항,490000,30,0,0,
831,L,足立115-45,2020-04-17,2020-04-19,나리타공항,나리타공항,100000,4,0,0,
832,S,足立285-98,2020-04-17,2020-04-19,나리타공항,나리타공항,130000,4,0,0,
833,U,足立312-77,2020-04-17,2020-04-19,나리타공항,나리타공항,190000,6,0,0,
834,V,足立499-15,2020-04-17,2020-04-19,나리타공항,나리타공항,210000,10,0,0,
835,B,足立533-87,2020-04-17,2020-04-19,나리타공항,나리타공항,490000,30,0,0,
836,L,足立131-13,2020-04-18,2020-04-20,나리타공항,나리타공항,140000,4,0,0,
837,S,足立211-81,2020-04-18,2020-04-20,나리타공항,나리타공항,130000,4,0,0,
838,U,足立383-05,2020-04-18,2020-04-20,나리타공항,나리타공항,170000,6,0,0,
839,V,足立422-63,2020-04-18,2020-04-20,나리타공항,나리타공항,210000,10,0,0,
840,B,足立596-27,2020-04-18,2020-04-20,나리타공항,나리타공항,590000,30,0,0,
841,L,足立165-10,2020-04-19,2020-04-21,나리타공항,나리타공항,140000,4,0,0,
842,S,足立215-53,2020-04-19,2020-04-21,나리타공항,나리타공항,130000,4,0,0,
843,U,足立382-55,2020-04-19,2020-04-21,나리타공항,나리타공항,170000,6,0,0,
844,V,足立415-21,2020-04-19,2020-04-21,나리타공항,나리타공항,210000,10,0,0,
845,B,足立557-30,2020-04-19,2020-04-21,나리타공항,나리타공항,590000,30,0,0,
846,L,足立115-45,2020-04-20,2020-04-22,나리타공항,나리타공항,100000,4,0,0,
847,S,足立285-98,2020-04-20,2020-04-22,나리타공항,나리타공항,130000,4,0,0,
848,U,足立312-77,2020-04-20,2020-04-22,나리타공항,나리타공항,190000,6,0,0,
849,V,足立499-15,2020-04-20,2020-04-22,나리타공항,나리타공항,210000,10,0,0,
850,B,足立533-87,2020-04-20,2020-04-22,나리타공항,나리타공항,490000,30,0,0,
851,L,足立131-13,2020-04-21,2020-04-23,나리타공항,나리타공항,100000,4,0,0,
852,S,足立211-81,2020-04-21,2020-04-23,나리타공항,나리타공항,130000,4,0,0,
853,U,足立383-05,2020-04-21,2020-04-23,나리타공항,나리타공항,190000,6,0,0,
854,V,足立422-63,2020-04-21,2020-04-23,나리타공항,나리타공항,210000,10,0,0,
855,B,足立596-27,2020-04-21,2020-04-23,나리타공항,나리타공항,490000,30,0,0,
856,L,足立165-10,2020-04-22,2020-04-24,나리타공항,나리타공항,100000,4,0,0,
857,S,足立215-53,2020-04-22,2020-04-24,나리타공항,나리타공항,130000,4,0,0,
858,U,足立382-55,2020-04-22,2020-04-24,나리타공항,나리타공항,190000,6,0,0,
859,V,足立415-21,2020-04-22,2020-04-24,나리타공항,나리타공항,210000,10,0,0,
860,B,足立557-30,2020-04-22,2020-04-24,나리타공항,나리타공항,490000,30,0,0,
861,L,足立115-45,2020-04-23,2020-04-25,나리타공항,나리타공항,100000,4,0,0,
862,S,足立285-98,2020-04-23,2020-04-25,나리타공항,나리타공항,130000,4,0,0,
863,U,足立312-77,2020-04-23,2020-04-25,나리타공항,나리타공항,190000,6,0,0,
864,V,足立499-15,2020-04-23,2020-04-25,나리타공항,나리타공항,210000,10,0,0,
865,B,足立533-87,2020-04-23,2020-04-25,나리타공항,나리타공항,490000,30,0,0,
866,L,足立131-13,2020-04-24,2020-04-26,나리타공항,나리타공항,100000,4,0,0,
867,S,足立211-81,2020-04-24,2020-04-26,나리타공항,나리타공항,130000,4,0,0,
868,U,足立383-05,2020-04-24,2020-04-26,나리타공항,나리타공항,190000,6,0,0,
869,V,足立422-63,2020-04-24,2020-04-26,나리타공항,나리타공항,210000,10,0,0,
870,B,足立596-27,2020-04-24,2020-04-26,나리타공항,나리타공항,490000,30,0,0,
871,L,足立165-10,2020-04-25,2020-04-27,나리타공항,나리타공항,140000,4,0,0,
872,S,足立215-53,2020-04-25,2020-04-27,나리타공항,나리타공항,130000,4,0,0,
873,U,足立382-55,2020-04-25,2020-04-27,나리타공항,나리타공항,170000,6,0,0,
874,V,足立415-21,2020-04-25,2020-04-27,나리타공항,나리타공항,210000,10,0,0,
875,B,足立557-30,2020-04-25,2020-04-27,나리타공항,나리타공항,590000,30,0,0,
876,L,足立115-45,2020-04-26,2020-04-28,나리타공항,나리타공항,140000,4,0,0,
877,S,足立285-98,2020-04-26,2020-04-28,나리타공항,나리타공항,130000,4,0,0,
878,U,足立312-77,2020-04-26,2020-04-28,나리타공항,나리타공항,170000,6,0,0,
879,V,足立499-15,2020-04-26,2020-04-28,나리타공항,나리타공항,210000,10,0,0,
880,B,足立533-87,2020-04-26,2020-04-28,나리타공항,나리타공항,590000,30,0,0,
881,L,足立131-13,2020-04-27,2020-04-29,나리타공항,나리타공항,100000,4,0,0,
882,S,足立211-81,2020-04-27,2020-04-29,나리타공항,나리타공항,130000,4,0,0,
883,U,足立383-05,2020-04-27,2020-04-29,나리타공항,나리타공항,190000,6,0,0,
884,V,足立422-63,2020-04-27,2020-04-29,나리타공항,나리타공항,210000,10,0,0,
885,B,足立596-27,2020-04-27,2020-04-29,나리타공항,나리타공항,490000,30,0,0,
886,L,足立165-10,2020-04-28,2020-04-30,나리타공항,나리타공항,100000,4,0,0,
887,S,足立215-53,2020-04-28,2020-04-30,나리타공항,나리타공항,130000,4,0,0,
888,U,足立382-55,2020-04-28,2020-04-30,나리타공항,나리타공항,190000,6,0,0,
889,V,足立415-21,2020-04-28,2020-04-30,나리타공항,나리타공항,210000,10,0,0,
890,B,足立557-30,2020-04-28,2020-04-30,나리타공항,나리타공항,490000,30,0,0,
891,L,足立115-45,2020-04-29,2020-05-01,나리타공항,나리타공항,100000,4,0,0,
892,S,足立285-98,2020-04-29,2020-05-01,나리타공항,나리타공항,130000,4,0,0,
893,U,足立312-77,2020-04-29,2020-05-01,나리타공항,나리타공항,190000,6,0,0,
894,V,足立499-15,2020-04-29,2020-05-01,나리타공항,나리타공항,210000,10,0,0,
895,B,足立533-87,2020-04-29,2020-05-01,나리타공항,나리타공항,490000,30,0,0,
896,L,足立131-13,2020-04-30,2020-05-02,나리타공항,나리타공항,100000,4,0,0,
897,S,足立211-81,2020-04-30,2020-05-02,나리타공항,나리타공항,130000,4,0,0,
898,U,足立383-05,2020-04-30,2020-05-02,나리타공항,나리타공항,190000,6,0,0,
899,V,足立422-63,2020-04-30,2020-05-02,나리타공항,나리타공항,210000,10,0,0,
900,B,足立596-27,2020-04-30,2020-05-02,나리타공항,나리타공항,490000,30,0,0,
901,L,025허0016,2020-04-01,2020-04-05,제주공항,제주공항,160000,4,0,1,4박5일
902,S,025허0017,2020-04-01,2020-04-05,제주공항,제주공항,200000,4,0,1,
903,U,025허0018,2020-04-01,2020-04-05,제주공항,제주공항,200000,6,0,1,
904,V,025허0019,2020-04-01,2020-04-05,제주공항,제주공항,250000,10,0,1,
905,B,025허0020,2020-04-01,2020-04-05,제주공항,제주공항,690000,30,0,1,
906,L,025허0021,2020-04-02,2020-04-06,제주공항,제주공항,150000,4,0,1,
907,S,025허0022,2020-04-02,2020-04-06,제주공항,제주공항,170000,4,0,1,
908,U,025허0023,2020-04-02,2020-04-06,제주공항,제주공항,190000,6,0,1,
909,V,025허0024,2020-04-02,2020-04-06,제주공항,제주공항,250000,10,0,1,
910,B,025허0025,2020-04-02,2020-04-06,제주공항,제주공항,700000,30,0,1,
911,L,025허0026,2020-04-03,2020-04-07,제주공항,제주공항,150000,4,0,1,
912,S,025허0027,2020-04-03,2020-04-07,제주공항,제주공항,170000,4,0,1,
913,U,025허0028,2020-04-03,2020-04-07,제주공항,제주공항,190000,6,0,1,
914,V,025허0029,2020-04-03,2020-04-07,제주공항,제주공항,250000,10,0,1,
915,B,025허0030,2020-04-03,2020-04-07,제주공항,제주공항,700000,30,0,1,
916,L,025허0016,2020-04-04,2020-04-08,제주공항,제주공항,160000,4,0,1,
917,S,025허0017,2020-04-04,2020-04-08,제주공항,제주공항,200000,4,0,1,
918,U,025허0018,2020-04-04,2020-04-08,제주공항,제주공항,200000,6,0,1,
919,V,025허0019,2020-04-04,2020-04-08,제주공항,제주공항,250000,10,0,1,
920,B,025허0020,2020-04-04,2020-04-08,제주공항,제주공항,690000,30,0,1,
921,L,025허0021,2020-04-05,2020-04-09,제주공항,제주공항,160000,4,0,1,
922,S,025허0022,2020-04-05,2020-04-09,제주공항,제주공항,200000,4,0,1,
923,U,025허0023,2020-04-05,2020-04-09,제주공항,제주공항,200000,6,0,1,
924,V,025허0024,2020-04-05,2020-04-09,제주공항,제주공항,250000,10,0,1,
925,B,025허0025,2020-04-05,2020-04-09,제주공항,제주공항,690000,30,0,1,
926,L,025허0026,2020-04-06,2020-04-10,제주공항,제주공항,150000,4,0,1,
927,S,025허0027,2020-04-06,2020-04-10,제주공항,제주공항,170000,4,0,1,
928,U,025허0028,2020-04-06,2020-04-10,제주공항,제주공항,190000,6,0,1,
929,V,025허0029,2020-04-06,2020-04-10,제주공항,제주공항,250000,10,0,1,
930,B,025허0030,2020-04-06,2020-04-10,제주공항,제주공항,700000,30,0,1,
931,L,025허0016,2020-04-07,2020-04-11,제주공항,제주공항,150000,4,0,1,
932,S,025허0017,2020-04-07,2020-04-11,제주공항,제주공항,170000,4,0,1,
933,U,025허0018,2020-04-07,2020-04-11,제주공항,제주공항,190000,6,0,1,
934,V,025허0019,2020-04-07,2020-04-11,제주공항,제주공항,250000,10,0,1,
935,B,025허0020,2020-04-07,2020-04-11,제주공항,제주공항,700000,30,0,1,
936,L,025허0021,2020-04-08,2020-04-12,제주공항,제주공항,150000,4,0,1,
937,S,025허0022,2020-04-08,2020-04-12,제주공항,제주공항,170000,4,0,1,
938,U,025허0023,2020-04-08,2020-04-12,제주공항,제주공항,190000,6,0,1,
939,V,025허0024,2020-04-08,2020-04-12,제주공항,제주공항,250000,10,0,1,
940,B,025허0025,2020-04-08,2020-04-12,제주공항,제주공항,700000,30,0,1,
941,L,025허0026,2020-04-09,2020-04-13,제주공항,제주공항,150000,4,0,1,
942,S,025허0027,2020-04-09,2020-04-13,제주공항,제주공항,170000,4,0,1,
943,U,025허0028,2020-04-09,2020-04-13,제주공항,제주공항,190000,6,0,1,
944,V,025허0029,2020-04-09,2020-04-13,제주공항,제주공항,250000,10,0,1,
945,B,025허0030,2020-04-09,2020-04-13,제주공항,제주공항,700000,30,0,1,
946,L,025허0016,2020-04-10,2020-04-14,제주공항,제주공항,150000,4,0,1,
947,S,025허0017,2020-04-10,2020-04-14,제주공항,제주공항,170000,4,0,1,
948,U,025허0018,2020-04-10,2020-04-14,제주공항,제주공항,190000,6,0,1,
949,V,025허0019,2020-04-10,2020-04-14,제주공항,제주공항,250000,10,0,1,
950,B,025허0020,2020-04-10,2020-04-14,제주공항,제주공항,700000,30,0,1,
951,L,025허0021,2020-04-11,2020-04-15,제주공항,제주공항,160000,4,0,1,
952,S,025허0022,2020-04-11,2020-04-15,제주공항,제주공항,200000,4,0,1,
953,U,025허0023,2020-04-11,2020-04-15,제주공항,제주공항,200000,6,0,1,
954,V,025허0024,2020-04-11,2020-04-15,제주공항,제주공항,250000,10,0,1,
955,B,025허0025,2020-04-11,2020-04-15,제주공항,제주공항,690000,30,0,1,
956,L,025허0026,2020-04-12,2020-04-16,제주공항,제주공항,160000,4,0,1,
957,S,025허0027,2020-04-12,2020-04-16,제주공항,제주공항,200000,4,0,1,
958,U,025허0028,2020-04-12,2020-04-16,제주공항,제주공항,200000,6,0,1,
959,V,025허0029,2020-04-12,2020-04-16,제주공항,제주공항,250000,10,0,1,
960,B,025허0030,2020-04-12,2020-04-16,제주공항,제주공항,690000,30,0,1,
961,L,025허0016,2020-04-13,2020-04-17,제주공항,제주공항,150000,4,0,1,
962,S,025허0017,2020-04-13,2020-04-17,제주공항,제주공항,170000,4,0,1,
963,U,025허0018,2020-04-13,2020-04-17,제주공항,제주공항,190000,6,0,1,
964,V,025허0019,2020-04-13,2020-04-17,제주공항,제주공항,250000,10,0,1,
965,B,025허0020,2020-04-13,2020-04-17,제주공항,제주공항,700000,30,0,1,
966,L,025허0021,2020-04-14,2020-04-18,제주공항,제주공항,150000,4,0,1,
967,S,025허0022,2020-04-14,2020-04-18,제주공항,제주공항,170000,4,0,1,
968,U,025허0023,2020-04-14,2020-04-18,제주공항,제주공항,190000,6,0,1,
969,V,025허0024,2020-04-14,2020-04-18,제주공항,제주공항,250000,10,0,1,
970,B,025허0025,2020-04-14,2020-04-18,제주공항,제주공항,700000,30,0,1,
971,L,025허0026,2020-04-15,2020-04-19,제주공항,제주공항,150000,4,0,1,
972,S,025허0027,2020-04-15,2020-04-19,제주공항,제주공항,170000,4,0,1,
973,U,025허0028,2020-04-15,2020-04-19,제주공항,제주공항,190000,6,0,1,
974,V,025허0029,2020-04-15,2020-04-19,제주공항,제주공항,250000,10,0,1,
975,B,025허0030,2020-04-15,2020-04-19,제주공항,제주공항,700000,30,0,1,
976,L,025허0016,2020-04-16,2020-04-20,제주공항,제주공항,150000,4,0,1,
977,S,025허0017,2020-04-16,2020-04-20,제주공항,제주공항,170000,4,0,1,
